Time,Longitude,Latitude,Altitude,Velocity,Density,HeatFlux,geometry
169.4235588972431,99.41102756892231,-7.293233082706768,52095.38748190433,6703.2093747073395,0.0026693286729906752,2212723.913429684,POINT (99.41102756892231 -7.293233082706768)
170.42606516290726,99.3483709273183,-7.218045112781956,51755.22578835815,6679.5320816451795,0.0027783188935283625,2233608.3048212198,POINT (99.3483709273183 -7.218045112781956)
171.42857142857142,99.28571428571429,-7.142857142857144,51416.12179553932,6655.435013680268,0.0028913994325022447,2254038.016149488,POINT (99.28571428571429 -7.142857142857144)
172.43107769423557,99.22305764411027,-7.067669172932332,51078.080759096265,6630.914678027482,0.003008706196545305,2273987.4250951395,POINT (99.22305764411027 -7.067669172932332)
173.43358395989975,99.16040100250626,-6.99248120300752,50741.107918203066,6605.967728641825,0.00313037878547903,2293430.788033185,POINT (99.16040100250626 -6.99248120300752)
174.4360902255639,99.09774436090225,-6.917293233082708,50405.20849547816,6580.590974646747,0.0032565605554889855,2312342.284023303,POINT (99.09774436090225 -6.917293233082708)
175.43859649122805,99.03508771929825,-6.842105263157896,50070.38769690352,6554.781388873667,0.0033873986816560587,2330696.060897465,POINT (99.03508771929825 -6.842105263157896)
176.44110275689223,98.97243107769424,-6.766917293233083,49736.65071174392,6528.536116499772,0.003523044219739951,2348466.283394049,POINT (98.97243107769424 -6.766917293233083)
177.4436090225564,98.90977443609023,-6.691729323308271,49404.002712466536,6501.852483770221,0.0036636521671073656,2365627.1832757457,POINT (98.90977443609023 -6.691729323308271)
178.44611528822054,98.84711779448622,-6.616541353383459,49072.448854660644,6474.728006789854,0.0038093815226933688,2382153.1113562626,POINT (98.84711779448622 -6.616541353383459)
179.4486215538847,98.7844611528822,-6.541353383458647,48741.994276957936,6447.160400368566,0.0039603953458800635,2398018.5913481433,POINT (98.7844611528822 -6.541353383458647)
180.45112781954887,98.7218045112782,-6.466165413533835,48412.644100952704,6419.1475869034475,0.004116860814173263,2413198.3754311725,POINT (98.7218045112782 -6.466165413533835)
181.45363408521303,98.65914786967419,-6.390977443609023,48084.403431122555,6390.687705279863,0.0042789492795530255,2427667.501427382,POINT (98.65914786967419 -6.390977443609023)
182.45614035087718,98.59649122807018,-6.315789473684211,47757.277354749225,6361.779119772608,0.004446836323370412,2441401.351455357,POINT (98.59649122807018 -6.315789473684211)
183.45864661654133,98.53383458646617,-6.2406015037593985,47431.27094183983,6332.420428927378,0.004620701809658392,2454375.7119228872,POINT (98.53383458646617 -6.2406015037593985)
184.4611528822055,98.47117794486215,-6.165413533834588,47106.389245048165,6302.610474401768,0.00480072993672106,2466566.834703478,POINT (98.47117794486215 -6.165413533834588)
185.46365914786966,98.40852130325814,-6.090225563909776,46782.63729959655,6272.348349744176,0.004987109286860865,2477951.499328525,POINT (98.40852130325814 -6.090225563909776)
186.46616541353382,98.34586466165413,-6.015037593984964,46460.020123197624,6241.63340908804,0.005180032874100165,2488507.0760137583,POINT (98.34586466165413 -6.015037593984964)
187.468671679198,98.28320802005013,-5.939849624060152,46138.5427159767,6210.4652757380345,0.00537969818974872,2498211.589325184,POINT (98.28320802005013 -5.939849624060152)
